temps,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99
0.14,6.34458,122.639,10.0799,137.21,35.1337,61.7485,99.2512,62.4616,79.4215,63.6868,47.8287,126.138,16.1003,125.278,32.9857,70.8207,2.36354,139.533,36.7515,136.094,22.3841,55.866,40.4859,82.7889,93.5808,51.4829,39.4772,132.553,23.3151,127.621,7.77798,104.387,24.0149,92.7721,25.6676,80.5916,66.0506,109.905,6.77167,105.445,72.8636,140.902,57.8592,78.3292,6.21918,82.6632,94.9848,75.7474,9.01593,144.01,38.2439,90.4774,76.1851,67.9074,20.7092,119.14,14.6765,92.5539,33.2436,85.6784,59.8818,78.4601,41.6375,50.4207,57.0028,125.849,15.696,52.1458,39.6888,139.945,58.8595,78.5365,87.6878,55.752,56.6309,124.014,13.0796,119.4,22.2217,99.6892,37.2516,140.597,49.3935,138.306,45.72,120.868,94.1411,131.943,29.0065,63.1236,25.5351,143.216,82.8557,80.3948,90.9844,121.611,65.1399,78.7717,21.2636,54.6956,30.4235,88.0151,51.8828,133.3,8.67331,62.5273,26.4385,146.275,95.0518,143.104,84.1004,101.454,72.3328,132.556,71.151,129.121,52.4864,136.726,91.4261,128.528,21.0042,93.214,69.281,51.4244,6.87628,98.5686,40.3634,52.6992,41.7447,116.986,29.4147,85.4672,13.9939,101.166,17.9142,89.5173,67.3047,146.824,58.3095,112.237,63.9089,146.285,67.2965,126.511,89.177,134.107,65.8421,104.231,69.4118,99.3697,58.0577,110.857,60.0957,68.2223,2.90615,86.6932,48.8587,123.669,67.5899,85.7267,58.4253,57.5027,94.5035,102.462,25.7878,127.079,77.0123,147.609,17.862,147.745,57.7296,135.34,57.7316,128.995,29.2168,114.61,42.7764,83.5376,85.2848,125.868,40.7994,115.419,93.8572,57.9349,7.58527,73.0172,28.4699,58.743,49.0591,69.6365,35.5123,72.3736,45.0758,77.8093,86.541,94.2458,45.3229,140.86,29.2393,52.1271
0.15,6.34458,122.623,10.0799,137.194,35.1337,61.7328,99.2512,62.4459,79.4215,63.6711,47.8287,126.123,16.1003,125.262,32.9857,70.805,2.36354,139.517,36.7515,136.079,22.3841,55.8503,40.4859,82.7732,93.5808,51.4672,39.4772,132.537,23.3151,127.605,7.77798,104.372,24.0149,92.7564,25.6676,80.5759,66.0506,109.889,6.77167,105.429,72.8636,140.886,57.8592,78.3135,6.21918,82.6475,94.9848,75.7317,9.01593,143.995,38.2439,90.4617,76.1851,67.8917,20.7092,119.125,14.6765,92.5382,33.2436,85.6627,59.8818,78.4444,41.6375,50.405,57.0028,125.833,15.696,52.1301,39.6888,139.929,58.8595,78.5208,87.6878,55.7363,56.6309,123.998,13.0796,119.384,22.2217,99.6735,37.2516,140.581,49.3935,138.291,45.72,120.852,94.1411,131.927,29.0065,63.108,25.5351,143.2,82.8557,80.3791,90.9844,121.595,65.1399,78.756,21.2636,54.6799,30.4235,87.9994,51.8828,133.284,8.67331,62.5116,26.4385,146.259,95.0518,143.088,84.1004,101.439,72.3328,132.54,71.151,129.106,52.4864,136.71,91.4261,128.512,21.0042,93.1983,69.281,51.4087,6.87628,98.553,40.3634,52.6835,41.7447,116.97,29.4147,85.4515,13.9939,101.15,17.9142,89.5016,67.3047,146.809,58.3095,112.221,63.9089,146.269,67.2965,126.496,89.177,134.091,65.8421,104.215,69.4118,99.354,58.0577,110.842,60.0957,68.2066,2.90615,86.6775,48.8587,123.654,67.5899,85.711,58.4253,57.487,94.5035,102.446,25.7878,127.064,77.0123,147.593,17.862,147.73,57.7296,135.325,57.7316,128.979,29.2168,114.594,42.7764,83.5219,85.2848,125.852,40.7994,115.404,93.8572,57.9192,7.58527,73.0015,28.4699,58.7273,49.0591,69.6208,35.5123,72.3579,45.0758,77.7936,86.541,94.2301,45.3229,140.845,29.2393,52.1114
0.16,6.34458,122.607,10.0799,137.178,35.1337,61.7161,99.2512,62.4292,79.4215,63.6544,47.8287,126.106,16.1003,125.245,32.9857,70.7884,2.36354,139.501,36.7515,136.062,22.3841,55.8336,40.4859,82.7565,93.5808,51.4505,39.4772,132.521,23.3151,127.589,7.77798,104.355,24.0149,92.7398,25.6676,80.5592,66.0506,109.873,6.77167,105.412,72.8636,140.869,57.8592,78.2968,6.21918,82.6308,94.9848,75.715,9.01593,143.978,38.2439,90.4451,76.1851,67.8751,20.7092,119.108,14.6765,92.5216,33.2436,85.646,59.8818,78.4277,41.6375,50.3883,57.0028,125.817,15.696,52.1134,39.6888,139.912,58.8595,78.5041,87.6878,55.7196,56.6309,123.982,13.0796,119.367,22.2217,99.6568,37.2516,140.565,49.3935,138.274,45.72,120.836,94.1411,131.91,29.0065,63.0913,25.5351,143.184,82.8557,80.3624,90.9844,121.578,65.1399,78.7393,21.2636,54.6633,30.4235,87.9827,51.8828,133.268,8.67331,62.4949,26.4385,146.242,95.0518,143.071,84.1004,101.422,72.3328,132.523,71.151,129.089,52.4864,136.694,91.4261,128.495,21.0042,93.1816,69.281,51.3921,6.87628,98.5363,40.3634,52.6668,41.7447,116.953,29.4147,85.4349,13.9939,101.134,17.9142,89.4849,67.3047,146.792,58.3095,112.204,63.9089,146.252,67.2965,126.479,89.177,134.075,65.8421,104.199,69.4118,99.3373,58.0577,110.825,60.0957,68.19,2.90615,86.6608,48.8587,123.637,67.5899,85.6943,58.4253,57.4703,94.5035,102.429,25.7878,127.047,77.0123,147.577,17.862,147.713,57.7296,135.308,57.7316,128.962,29.2168,114.577,42.7764,83.5052,85.2848,125.835,40.7994,115.387,93.8572,57.9026,7.58527,72.9848,28.4699,58.7106,49.0591,69.6041,35.5123,72.3413,45.0758,77.7769,86.541,94.2135,45.3229,140.828,29.2393,52.0947
0.17,6.34458,122.589,10.0799,137.16,35.1337,61.6985,99.2512,62.4115,79.4215,63.6368,47.8287,126.088,16.1003,125.228,32.9857,70.7707,2.36354,139.483,36.7515,136.044,22.3841,55.8159,40.4859,82.7389,93.5808,51.4328,39.4772,132.503,23.3151,127.571,7.77798,104.337,24.0149,92.7221,25.6676,80.5416,66.0506,109.855,6.77167,105.395,72.8636,140.851,57.8592,78.2792,6.21918,82.6131,94.9848,75.6974,9.01593,143.96,38.2439,90.4274,76.1851,67.8574,20.7092,119.09,14.6765,92.5039,33.2436,85.6284,59.8818,78.41,41.6375,50.3707,57.0028,125.799,15.696,52.0958,39.6888,139.895,58.8595,78.4864,87.6878,55.7019,56.6309,123.964,13.0796,119.35,22.2217,99.6392,37.2516,140.547,49.3935,138.256,45.72,120.818,94.1411,131.893,29.0065,63.0736,25.5351,143.166,82.8557,80.3447,90.9844,121.561,65.1399,78.7216,21.2636,54.6456,30.4235,87.965,51.8828,133.25,8.67331,62.4773,26.4385,146.225,95.0518,143.054,84.1004,101.404,72.3328,132.506,71.151,129.071,52.4864,136.676,91.4261,128.478,21.0042,93.1639,69.281,51.3744,6.87628,98.5186,40.3634,52.6491,41.7447,116.936,29.4147,85.4172,13.9939,101.116,17.9142,89.4672,67.3047,146.774,58.3095,112.187,63.9089,146.235,67.2965,126.461,89.177,134.057,65.8421,104.181,69.4118,99.3197,58.0577,110.807,60.0957,68.1723,2.90615,86.6431,48.8587,123.619,67.5899,85.6767,58.4253,57.4527,94.5035,102.412,25.7878,127.029,77.0123,147.559,17.862,147.695,57.7296,135.29,57.7316,128.945,29.2168,114.56,42.7764,83.4875,85.2848,125.817,40.7994,115.369,93.8572,57.8849,7.58527,72.9672,28.4699,58.693,49.0591,69.5865,35.5123,72.3236,45.0758,77.7592,86.541,94.1958,45.3229,140.81,29.2393,52.0771
0.18,6.34458,122.57,10.0799,137.142,35.1337,61.6798,99.2512,62.3929,79.4215,63.6181,47.8287,126.07,16.1003,125.209,32.9857,70.7521,2.36354,139.464,36.7515,136.026,22.3841,55.7973,40.4859,82.7202,93.5808,51.4142,39.4772,132.484,23.3151,127.552,7.77798,104.319,24.0149,92.7035,25.6676,80.5229,66.0506,109.836,6.77167,105.376,72.8636,140.833,57.8592,78.2605,6.21918,82.5945,94.9848,75.6787,9.01593,143.942,38.2439,90.4088,76.1851,67.8388,20.7092,119.072,14.6765,92.4853,33.2436,85.6097,59.8818,78.3914,41.6375,50.352,57.0028,125.78,15.696,52.0771,39.6888,139.876,58.8595,78.4678,87.6878,55.6833,56.6309,123.945,13.0796,119.331,22.2217,99.6205,37.2516,140.528,49.3935,138.238,45.72,120.8,94.1411,131.874,29.0065,63.055,25.5351,143.147,82.8557,80.3261,90.9844,121.542,65.1399,78.703,21.2636,54.627,30.4235,87.9464,51.8828,133.231,8.67331,62.4586,26.4385,146.206,95.0518,143.035,84.1004,101.386,72.3328,132.487,71.151,129.053,52.4864,136.657,91.4261,128.459,21.0042,93.1453,69.281,51.3558,6.87628,98.5,40.3634,52.6305,41.7447,116.917,29.4147,85.3986,13.9939,101.097,17.9142,89.4486,67.3047,146.756,58.3095,112.168,63.9089,146.216,67.2965,126.443,89.177,134.038,65.8421,104.162,69.4118,99.301,58.0577,110.789,60.0957,68.1537,2.90615,86.6245,48.8587,123.601,67.5899,85.658,58.4253,57.434,94.5035,102.393,25.7878,127.011,77.0123,147.54,17.862,147.677,57.7296,135.272,57.7316,128.926,29.2168,114.541,42.7764,83.4689,85.2848,125.799,40.7994,115.351,93.8572,57.8663,7.58527,72.9486,28.4699,58.6743,49.0591,69.5678,35.5123,72.305,45.0758,77.7406,86.541,94.1772,45.3229,140.792,29.2393,52.0584
0.19,6.34458,122.551,10.0799,137.122,35.1337,61.6602,99.2512,62.3733,79.4215,63.5985,47.8287,126.05,16.1003,125.189,32.9857,70.7324,2.36354,139.445,36.7515,136.006,22.3841,55.7777,40.4859,82.7006,93.5808,51.3946,39.4772,132.465,23.3151,127.533,7.77798,104.299,24.0149,92.6838,25.6676,80.5033,66.0506,109.817,6.77167,105.356,72.8636,140.813,57.8592,78.2409,6.21918,82.5749,94.9848,75.6591,9.01593,143.922,38.2439,90.3891,76.1851,67.8191,20.7092,119.052,14.6765,92.4656,33.2436,85.5901,59.8818,78.3718,41.6375,50.3324,57.0028,125.761,15.696,52.0575,39.6888,139.857,58.8595,78.4482,87.6878,55.6637,56.6309,123.926,13.0796,119.311,22.2217,99.6009,37.2516,140.509,49.3935,138.218,45.72,120.78,94.1411,131.855,29.0065,63.0354,25.5351,143.128,82.8557,80.3065,90.9844,121.522,65.1399,78.6834,21.2636,54.6073,30.4235,87.9268,51.8828,133.212,8.67331,62.439,26.4385,146.186,95.0518,143.016,84.1004,101.366,72.3328,132.467,71.151,129.033,52.4864,136.638,91.4261,128.439,21.0042,93.1257,69.281,51.3362,6.87628,98.4804,40.3634,52.6109,41.7447,116.898,29.4147,85.379,13.9939,101.078,17.9142,89.429,67.3047,146.736,58.3095,112.148,63.9089,146.196,67.2965,126.423,89.177,134.019,65.8421,104.143,69.4118,99.2814,58.0577,110.769,60.0957,68.134,2.90615,86.6049,48.8587,123.581,67.5899,85.6384,58.4253,57.4144,94.5035,102.373,25.7878,126.991,77.0123,147.521,17.862,147.657,57.7296,135.252,57.7316,128.907,29.2168,114.521,42.7764,83.4493,85.2848,125.779,40.7994,115.331,93.8572,57.8466,7.58527,72.9289,28.4699,58.6547,49.0591,69.5482,35.5123,72.2853,45.0758,77.721,86.541,94.1575,45.3229,140.772,29.2393,52.0388
0.2,6.34458,122.53,10.0799,137.101,35.1337,61.6396,99.2512,62.3527,79.4215,63.5779,47.8287,126.03,16.1003,125.169,32.9857,70.7118,2.36354,139.424,36.7515,135.985,22.3841,55.7571,40.4859,82.68,93.5808,51.374,39.4772,132.444,23.3151,127.512,7.77798,104.279,24.0149,92.6632,25.6676,80.4827,66.0506,109.796,6.77167,105.336,72.8636,140.793,57.8592,78.2203,6.21918,82.5543,94.9848,75.6385,9.01593,143.901,38.2439,90.3685,76.1851,67.7985,20.7092,119.032,14.6765,92.445,33.2436,85.5695,59.8818,78.3512,41.6375,50.3118,57.0028,125.74,15.696,52.0369,39.6888,139.836,58.8595,78.4276,87.6878,55.6431,56.6309,123.905,13.0796,119.291,22.2217,99.5803,37.2516,140.488,49.3935,138.197,45.72,120.759,94.1411,131.834,29.0065,63.0148,25.5351,143.107,82.8557,80.2859,90.9844,121.502,65.1399,78.6628,21.2636,54.5867,30.4235,87.9062,51.8828,133.191,8.67331,62.4184,26.4385,146.166,95.0518,142.995,84.1004,101.345,72.3328,132.447,71.151,129.012,52.4864,136.617,91.4261,128.419,21.0042,93.1051,69.281,51.3156,6.87628,98.4598,40.3634,52.5903,41.7447,116.877,29.4147,85.3584,13.9939,101.057,17.9142,89.4084,67.3047,146.715,58.3095,112.128,63.9089,146.176,67.2965,126.402,89.177,133.998,65.8421,104.122,69.4118,99.2608,58.0577,110.749,60.0957,68.1134,2.90615,86.5843,48.8587,123.56,67.5899,85.6178,58.4253,57.3938,94.5035,102.353,25.7878,126.971,77.0123,147.5,17.862,147.637,57.7296,135.231,57.7316,128.886,29.2168,114.501,42.7764,83.4287,85.2848,125.759,40.7994,115.311,93.8572,57.826,7.58527,72.9083,28.4699,58.6341,49.0591,69.5276,35.5123,72.2647,45.0758,77.7004,86.541,94.1369,45.3229,140.752,29.2393,52.0182
0.21,6.34458,122.508,10.0799,137.08,35.1337,61.618,99.2512,62.3311,79.4215,63.5563,47.8287,126.008,16.1003,125.147,32.9857,70.6903,2.36354,139.402,36.7515,135.964,22.3841,55.7355,40.4859,82.6584,93.5808,51.3524,39.4772,132.422,23.3151,127.491,7.77798,104.257,24.0149,92.6417,25.6676,80.4611,66.0506,109.774,6.77167,105.314,72.8636,140.771,57.8592,78.1987,6.21918,82.5327,94.9848,75.6169,9.01593,143.88,38.2439,90.347,76.1851,67.777,20.7092,119.01,14.6765,92.4235,33.2436,85.5479,59.8818,78.3296,41.6375,50.2902,57.0028,125.719,15.696,52.0153,39.6888,139.814,58.8595,78.406,87.6878,55.6215,56.6309,123.884,13.0796,119.269,22.2217,99.5587,37.2516,140.466,49.3935,138.176,45.72,120.738,94.1411,131.812,29.0065,62.9932,25.5351,143.086,82.8557,80.2643,90.9844,121.48,65.1399,78.6412,21.2636,54.5652,30.4235,87.8846,51.8828,133.169,8.67331,62.3968,26.4385,146.144,95.0518,142.973,84.1004,101.324,72.3328,132.425,71.151,128.991,52.4864,136.596,91.4261,128.397,21.0042,93.0835,69.281,51.294,6.87628,98.4382,40.3634,52.5687,41.7447,116.855,29.4147,85.3368,13.9939,101.036,17.9142,89.3868,67.3047,146.694,58.3095,112.106,63.9089,146.154,67.2965,126.381,89.177,133.977,65.8421,104.101,69.4118,99.2392,58.0577,110.727,60.0957,68.0919,2.90615,86.5627,48.8587,123.539,67.5899,85.5962,58.4253,57.3722,94.5035,102.331,25.7878,126.949,77.0123,147.478,17.862,147.615,57.7296,135.21,57.7316,128.864,29.2168,114.479,42.7764,83.4071,85.2848,125.737,40.7994,115.289,93.8572,57.8045,7.58527,72.8867,28.4699,58.6125,49.0591,69.506,35.5123,72.2432,45.0758,77.6788,86.541,94.1154,45.3229,140.73,29.2393,51.9966
0.22,6.34458,122.486,10.0799,137.057,35.1337,61.5955,99.2512,62.3085,79.4215,63.5338,47.8287,125.985,16.1003,125.125,32.9857,70.6677,2.36354,139.38,36.7515,135.941,22.3841,55.7129,40.4859,82.6359,93.5808,51.3298,39.4772,132.4,23.3151,127.468,7.77798,104.234,24.0149,92.6191,25.6676,80.4386,66.0506,109.752,6.77167,105.292,72.8636,140.748,57.8592,78.1762,6.21918,82.5101,94.9848,75.5944,9.01593,143.857,38.2439,90.3244,76.1851,67.7544,20.7092,118.987,14.6765,92.4009,33.2436,85.5254,59.8818,78.307,41.6375,50.2677,57.0028,125.696,15.696,51.9928,39.6888,139.792,58.8595,78.3834,87.6878,55.5989,56.6309,123.861,13.0796,119.247,22.2217,99.5362,37.2516,140.444,49.3935,138.153,45.72,120.715,94.1411,131.79,29.0065,62.9706,25.5351,143.063,82.8557,80.2417,90.9844,121.458,65.1399,78.6186,21.2636,54.5426,30.4235,87.862,51.8828,133.147,8.67331,62.3743,26.4385,146.122,95.0518,142.951,84.1004,101.301,72.3328,132.403,71.151,128.968,52.4864,136.573,91.4261,128.375,21.0042,93.0609,69.281,51.2714,6.87628,98.4156,40.3634,52.5461,41.7447,116.833,29.4147,85.3142,13.9939,101.013,17.9142,89.3642,67.3047,146.671,58.3095,112.084,63.9089,146.132,67.2965,126.358,89.177,133.954,65.8421,104.078,69.4118,99.2167,58.0577,110.704,60.0957,68.0693,2.90615,86.5401,48.8587,123.516,67.5899,85.5737,58.4253,57.3497,94.5035,102.309,25.7878,126.926,77.0123,147.456,17.862,147.592,57.7296,135.187,57.7316,128.842,29.2168,114.457,42.7764,83.3845,85.2848,125.714,40.7994,115.266,93.8572,57.7819,7.58527,72.8642,28.4699,58.59,49.0591,69.4835,35.5123,72.2206,45.0758,77.6562,86.541,94.0928,45.3229,140.707,29.2393,51.9741
0.23,6.34458,122.462,10.0799,137.034,35.1337,61.5719,99.2512,62.285,79.4215,63.5102,47.8287,125.962,16.1003,125.101,32.9857,70.6442,2.36354,139.356,36.7515,135.918,22.3841,55.6894,40.4859,82.6123,93.5808,51.3063,39.4772,132.376,23.3151,127.445,7.77798,104.211,24.0149,92.5955,25.6676,80.415,66.0506,109.728,6.77167,105.268,72.8636,140.725,57.8592,78.1526,6.21918,82.4866,94.9848,75.5708,9.01593,143.834,38.2439,90.3008,76.1851,67.7309,20.7092,118.964,14.6765,92.3774,33.2436,85.5018,59.8818,78.2835,41.6375,50.2441,57.0028,125.673,15.696,51.9692,39.6888,139.768,58.8595,78.3599,87.6878,55.5754,56.6309,123.837,13.0796,119.223,22.2217,99.5126,37.2516,140.42,49.3935,138.13,45.72,120.692,94.1411,131.766,29.0065,62.9471,25.5351,143.039,82.8557,80.2182,90.9844,121.434,65.1399,78.5951,21.2636,54.5191,30.4235,87.8385,51.8828,133.123,8.67331,62.3507,26.4385,146.098,95.0518,142.927,84.1004,101.278,72.3328,132.379,71.151,128.945,52.4864,136.55,91.4261,128.351,21.0042,93.0374,69.281,51.2479,6.87628,98.3921,40.3634,52.5226,41.7447,116.809,29.4147,85.2907,13.9939,100.989,17.9142,89.3407,67.3047,146.648,58.3095,112.06,63.9089,146.108,67.2965,126.335,89.177,133.931,65.8421,104.054,69.4118,99.1931,58.0577,110.681,60.0957,68.0458,2.90615,86.5166,48.8587,123.493,67.5899,85.5501,58.4253,57.3261,94.5035,102.285,25.7878,126.903,77.0123,147.432,17.862,147.569,57.7296,135.164,57.7316,128.818,29.2168,114.433,42.7764,83.361,85.2848,125.691,40.7994,115.243,93.8572,57.7584,7.58527,72.8406,28.4699,58.5664,49.0591,69.4599,35.5123,72.1971,45.0758,77.6327,86.541,94.0692,45.3229,140.684,29.2393,51.9505
0.24,6.34458,122.438,10.0799,137.009,35.1337,61.5474,99.2512,62.2605,79.4215,63.4857,47.8287,125.937,16.1003,125.077,32.9857,70.6196,2.36354,139.332,36.7515,135.893,22.3841,55.6649,40.4859,82.5878,93.5808,51.2817,39.4772,132.352,23.3151,127.42,7.77798,104.186,24.0149,92.571,25.6676,80.3905,66.0506,109.704,6.77167,105.243,72.8636,140.7,57.8592,78.1281,6.21918,82.462,94.9848,75.5463,9.01593,143.809,38.2439,90.2763,76.1851,67.7063,20.7092,118.939,14.6765,92.3528,33.2436,85.4773,59.8818,78.2589,41.6375,50.2196,57.0028,125.648,15.696,51.9447,39.6888,139.744,58.8595,78.3353,87.6878,55.5509,56.6309,123.813,13.0796,119.199,22.2217,99.4881,37.2516,140.396,49.3935,138.105,45.72,120.667,94.1411,131.742,29.0065,62.9225,25.5351,143.015,82.8557,80.1937,90.9844,121.41,65.1399,78.5706,21.2636,54.4945,30.4235,87.814,51.8828,133.099,8.67331,62.3262,26.4385,146.074,95.0518,142.903,84.1004,101.253,72.3328,132.355,71.151,128.92,52.4864,136.525,91.4261,128.327,21.0042,93.0129,69.281,51.2233,6.87628,98.3675,40.3634,52.498,41.7447,116.785,29.4147,85.2661,13.9939,100.965,17.9142,89.3162,67.3047,146.623,58.3095,112.036,63.9089,146.084,67.2965,126.31,89.177,133.906,65.8421,104.03,69.4118,99.1686,58.0577,110.656,60.0957,68.0212,2.90615,86.4921,48.8587,123.468,67.5899,85.5256,58.4253,57.3016,94.5035,102.261,25.7878,126.878,77.0123,147.408,17.862,147.544,57.7296,135.139,57.7316,128.794,29.2168,114.408,42.7764,83.3365,85.2848,125.666,40.7994,115.218,93.8572,57.7338,7.58527,72.8161,28.4699,58.5419,49.0591,69.4354,35.5123,72.1725,45.0758,77.6082,86.541,94.0447,45.3229,140.659,29.2393,51.926
0.25,6.34458,122.412,10.0799,136.984,35.1337,61.5219,99.2512,62.235,79.4215,63.4602,47.8287,125.912,16.1003,125.051,32.9857,70.5941,2.36354,139.306,36.7515,135.868,22.3841,55.6394,40.4859,82.5623,93.5808,51.2562,39.4772,132.326,23.3151,127.395,7.77798,104.161,24.0149,92.5455,25.6676,80.365,66.0506,109.678,6.77167,105.218,72.8636,140.675,57.8592,78.1026,6.21918,82.4365,94.9848,75.5208,9.01593,143.784,38.2439,90.2508,76.1851,67.6808,20.7092,118.914,14.6765,92.3273,33.2436,85.4518,59.8818,78.2334,41.6375,50.1941,57.0028,125.622,15.696,51.9192,39.6888,139.718,58.8595,78.3098,87.6878,55.5253,56.6309,123.787,13.0796,119.173,22.2217,99.4626,37.2516,140.37,49.3935,138.08,45.72,120.642,94.1411,131.716,29.0065,62.897,25.5351,142.989,82.8557,80.1682,90.9844,121.384,65.1399,78.5451,21.2636,54.469,30.4235,87.7885,51.8828,133.073,8.67331,62.3007,26.4385,146.048,95.0518,142.877,84.1004,101.228,72.3328,132.329,71.151,128.895,52.4864,136.5,91.4261,128.301,21.0042,92.9874,69.281,51.1978,6.87628,98.342,40.3634,52.4725,41.7447,116.759,29.4147,85.2406,13.9939,100.939,17.9142,89.2906,67.3047,146.598,58.3095,112.01,63.9089,146.058,67.2965,126.285,89.177,133.881,65.8421,104.004,69.4118,99.1431,58.0577,110.631,60.0957,67.9957,2.90615,86.4665,48.8587,123.443,67.5899,85.5001,58.4253,57.2761,94.5035,102.235,25.7878,126.853,77.0123,147.382,17.862,147.519,57.7296,135.114,57.7316,128.768,29.2168,114.383,42.7764,83.3109,85.2848,125.641,40.7994,115.193,93.8572,57.7083,7.58527,72.7906,28.4699,58.5164,49.0591,69.4099,35.5123,72.147,45.0758,77.5827,86.541,94.0192,45.3229,140.634,29.2393,51.9005
0.26,6.34458,122.386,10.0799,136.957,35.1337,61.4954,99.2512,62.2085,79.4215,63.4337,47.8287,125.885,16.1003,125.025,32.9857,70.5676,2.36354,139.28,36.7515,135.841,22.3841,55.6129,40.4859,82.5358,93.5808,51.2298,39.4772,132.3,23.3151,127.368,7.77798,104.134,24.0149,92.519,25.6676,80.3385,66.0506,109.652,6.77167,105.191,72.8636,140.648,57.8592,78.0761,6.21918,82.4101,94.9848,75.4943,9.01593,143.757,38.2439,90.2243,76.1851,67.6543,20.7092,118.887,14.6765,92.3008,33.2436,85.4253,59.8818,78.207,41.6375,50.1676,57.0028,125.596,15.696,51.8927,39.6888,139.692,58.8595,78.2834,87.6878,55.4989,56.6309,123.761,13.0796,119.147,22.2217,99.4361,37.2516,140.344,49.3935,138.053,45.72,120.615,94.1411,131.69,29.0065,62.8706,25.5351,142.963,82.8557,80.1417,90.9844,121.358,65.1399,78.5186,21.2636,54.4425,30.4235,87.762,51.8828,133.047,8.67331,62.2742,26.4385,146.022,95.0518,142.851,84.1004,101.201,72.3328,132.303,71.151,128.868,52.4864,136.473,91.4261,128.275,21.0042,92.9609,69.281,51.1713,6.87628,98.3155,40.3634,52.4461,41.7447,116.733,29.4147,85.2141,13.9939,100.913,17.9142,89.2642,67.3047,146.571,58.3095,111.984,63.9089,146.032,67.2965,126.258,89.177,133.854,65.8421,103.978,69.4118,99.1166,58.0577,110.604,60.0957,67.9692,2.90615,86.4401,48.8587,123.416,67.5899,85.4736,58.4253,57.2496,94.5035,102.209,25.7878,126.826,77.0123,147.356,17.862,147.492,57.7296,135.087,57.7316,128.742,29.2168,114.356,42.7764,83.2845,85.2848,125.614,40.7994,115.166,93.8572,57.6818,7.58527,72.7641,28.4699,58.4899,49.0591,69.3834,35.5123,72.1205,45.0758,77.5562,86.541,93.9927,45.3229,140.607,29.2393,51.874
0.27,6.34458,122.358,10.0799,136.93,35.1337,61.4679,99.2512,62.181,79.4215,63.4063,47.8287,125.858,16.1003,124.997,32.9857,70.5402,2.36354,139.252,36.7515,135.814,22.3841,55.5854,40.4859,82.5083,93.5808,51.2023,39.4772,132.272,23.3151,127.341,7.77798,104.107,24.0149,92.4916,25.6676,80.311,66.0506,109.624,6.77167,105.164,72.8636,140.621,57.8592,78.0486,6.21918,82.3826,94.9848,75.4668,9.01593,143.73,38.2439,90.1969,76.1851,67.6269,20.7092,118.86,14.6765,92.2734,33.2436,85.3978,59.8818,78.1795,41.6375,50.1401,57.0028,125.569,15.696,51.8652,39.6888,139.664,58.8595,78.2559,87.6878,55.4714,56.6309,123.733,13.0796,119.119,22.2217,99.4086,37.2516,140.316,49.3935,138.026,45.72,120.588,94.1411,131.662,29.0065,62.8431,25.5351,142.935,82.8557,80.1142,90.9844,121.33,65.1399,78.4911,21.2636,54.4151,30.4235,87.7345,51.8828,133.019,8.67331,62.2467,26.4385,145.994,95.0518,142.823,84.1004,101.174,72.3328,132.275,71.151,128.841,52.4864,136.446,91.4261,128.247,21.0042,92.9334,69.281,51.1439,6.87628,98.2881,40.3634,52.4186,41.7447,116.705,29.4147,85.1867,13.9939,100.886,17.9142,89.2367,67.3047,146.544,58.3095,111.956,63.9089,146.004,67.2965,126.231,89.177,133.827,65.8421,103.951,69.4118,99.0891,58.0577,110.577,60.0957,67.9418,2.90615,86.4126,48.8587,123.389,67.5899,85.4461,58.4253,57.2222,94.5035,102.181,25.7878,126.799,77.0123,147.328,17.862,147.465,57.7296,135.06,57.7316,128.714,29.2168,114.329,42.7764,83.257,85.2848,125.587,40.7994,115.139,93.8572,57.6544,7.58527,72.7367,28.4699,58.4624,49.0591,69.3559,35.5123,72.0931,45.0758,77.5287,86.541,93.9653,45.3229,140.58,29.2393,51.8465
